beta,effective_liability,unsafe
0.005128198706574696,24.893789426282446,2.127105666185903e-17
0.005128198706574696,27.44998738658677,1.9924151836187905e-17
0.005128198706574696,30.2686663979024,1.8736837908003384e-17
0.005128198706574696,33.37677910756329,1.7690897062261533e-17
0.005128198706574696,36.80404577296719,1.677073549182215e-17
0.005128198706574696,40.58323845130163,1.5962887940041437e-17
0.005128198706574696,44.75049437105472,1.5255626667840247e-17
0.005128198706574696,49.34566148181721,1.4638647066835388e-17
0.005128198706574696,54.41267948657774,1.410281151690101e-17
0.005128198706574696,60.0,1.3639939228148558e-17
0.006190871854996748,0.01,0.7484811527929442
0.006190871854996748,0.01102684164171709,0.7482523910986002
0.006190871854996748,0.012159123659150603,0.748000016100098
0.006190871854996748,0.013407673109150935,0.7477215766955623
0.006190871854996748,0.014784428815851597,0.7474143644611748
0.006190871854996748,0.016302555531563446,0.7470753860346785
0.006190871854996748,0.017976569820184907,0.7467013324132015
0.006190871854996748,0.019822478866844965,0.7462885447973584
0.006190871854996748,0.021857933541098305,0.7458329765656497
0.006190871854996748,0.024102397177286745,0.7453301509085787
0.006190871854996748,0.02657733168597099,0.74477511358954
0.006190871854996748,0.0293064027760592,0.7441623802283597
0.006190871854996748,0.032315706249998286,0.7434858774222853
0.006190871854996748,0.035634017535897816,0.7427388769268078
0.006190871854996748,0.03929306684265152,0.7419139220137274
0.006190871854996748,0.04332784256913226,0.7410027450049207
0.006190871854996748,0.04777692586870702,0.7399961748460947
0.006190871854996748,0.05268285956822887,0.7388840334342892
0.006190871854996748,0.058092554969168,0.7376550192455001
0.006190871854996748,0.06405774042077604,0.7362965766245739
0.006190871854996748,0.07063545595461176,0.7347947489000284
0.006190871854996748,0.0778885987101986,0.7331340132750476
0.006190871854996748,0.08588652436726103,0.7312970952291203
0.006190871854996748,0.09470571033552629,0.729264759953928
0.006190871854996748,0.10443048704361778,0.7270155781599005
0.006190871854996748,0.11515384431973616,0.7245256634546317
0.006190871854996748,0.12697832057486735,0.7217683784531639
0.006190871854996748,0.1400169832910249,0.7187140068962017
0.006190871854996748,0.15439451019010794,0.7153293894174982
0.006190871854996748,0.17024838142167958,0.7115775213489809
0.006190871854996748,0.18773019416955106,0.7074171122709693
0.006190871854996748,0.20700711224764404,0.7028021091719101
0.006190871854996748,0.22826346454639249,0.6976811884480753
0.006190871854996748,0.2517025076142773,0.6919972270560949
0.006190871854996748,0.27754836922857257,0.6856867706123819
0.006190871854996748,0.30604819154002944,0.6786795270087185
0.006190871854996748,0.33747449428458043,0.6708979293214103
0.006190871854996748,0.3721277806594627,0.6622568328136857
0.006190871854996748,0.4103394107815527,0.6526634392241015
0.006190871854996748,0.452474770204368,0.6420175788263186
0.006190871854996748,0.4989367637915896,0.6302125279939318
0.006190871854996748,0.5501696683560663,0.6171365969414689
0.006190871854996748,0.6066633809038353,0.6026757858802879
0.006190871854996748,0.6689581031055287,0.5867178698502522
0.006190871854996748,0.7376495067888118,0.56915831636439
0.006190871854996748,0.8133944298450944,0.5499084366732402
0.006190871854996748,0.8969171570156615,0.5289060758063793
0.006190871854996748,0.9890163456150802,0.506128897161696
0.006190871854996748,1.0905726624167222,0.4816098450330837
0.006190871854996748,1.202557204725499,0.4554536209625329
0.006190871854996748,1.326040786161403,0.42785200071089147
0.006190871854996748,1.4622041759459834,0.3990946973097986
0.006190871854996748,1.6123493896013783,0.3695715936223812
0.006190871854996748,1.7779121390253618,0.339762080515167
0.006190871854996748,1.9604755609919151,0.3102085553547551
0.006190871854996748,2.1617853553514332,0.2814741824775539
0.006190871854996748,2.383766477684335,0.2540893828205118
0.006190871854996748,2.6285415460258905,0.22849582183622913
0.006190871854996748,2.8984511376701696,0.20499887419531682
0.006190871854996748,3.196076170134371,0.18373793350723286
0.006190871854996748,3.524262580293734,0.16467811069349414
0.006190871854996748,3.8861485376728284,0.14761797888846262
0.006190871854996748,4.285194452110869,0.1321977212290765
0.006190871854996748,4.725216062739121,0.1178810200497591
0.006190871854996748,5.210420924672218,0.1038744319071319
0.006190871854996748,5.745448642304964,0.08896755082261322
0.006190871854996748,6.335415233931533,0.07148371943951833
0.006190871854996748,6.985962051908501,0.05030827951360489
0.006190871854996748,7.703309726144006,0.02812102316896624
0.006190871854996748,8.494317646728895,0.01167230998754905
0.006190871854996748,9.366549554492254,0.0036676300069754253
0.006190871854996748,10.328345866668178,0.0009256234853171876
0.006190871854996748,11.388903429263332,0.0001946150185822313
0.006190871854996748,12.55836345872954,3.434932364620551e-05
0.006190871854996748,13.84790851385372,5.043016739148478e-06
0.006190871854996748,15.269869425125075,6.060813263289151e-07
0.006190871854996748,16.837843204055186,5.8472615521620395e-08
0.006190871854996748,18.566823059917873,2.315097743182894e-17
0.006190871854996748,20.47334176714956,2.1557422226211967e-17
0.006190871854996748,22.57562975431104,2.0157948464423835e-17
0.006190871854996748,24.893789426282446,1.8928201980601454e-17
0.006190871854996748,27.44998738658677,1.7847810093057043e-17
0.006190871854996748,30.2686663979024,1.689953662958609e-17
0.006190871854996748,33.37677910756329,1.6068650155848767e-17
0.006190871854996748,36.80404577296719,1.534243761275092e-17
0.006190871854996748,40.58323845130163,1.4709821519569694e-17
0.006190871854996748,44.75049437105472,1.416105372273084e-17
0.006190871854996748,49.34566148181721,1.3687467907175596e-17
0.006190871854996748,54.41267948657774,1.3281279106304561e-17
0.006190871854996748,60.0,1.2935422391265835e-17
0.0074737537521417045,0.01,0.7719403089789947
0.0074737537521417045,0.01102684164171709,0.7716790131556657
0.0074737537521417045,0.012159123659150603,0.771390689740282
0.0074737537521417045,0.013407673109150935,0.7710725212248372
0.0074737537521417045,0.014784428815851597,0.770721391764736
0.0074737537521417045,0.016302555531563446,0.770333854627119
0.0074737537521417045,0.017976569820184907,0.7699060958935549
0.0074737537521417045,0.019822478866844965,0.7694338939493387
0.0074737537521417045,0.021857933541098305,0.7689125742269994
0.0074737537521417045,0.024102397177286745,0.7683369585973383
0.0074737537521417045,0.02657733168597099,0.7677013087158417
0.0074737537521417045,0.0293064027760592,0.7669992625340273
0.0074737537521417045,0.032315706249998286,0.7662237630723369
0.0074737537521417045,0.035634017535897816,0.7653669784216681
0.0074737537521417045,0.03929306684265152,0.76442021179235
0.0074737537521417045,0.04332784256913226,0.7633738002602742
0.0074737537521417045,0.04777692586870702,0.7622170006680594
0.0074737537521417045,0.05268285956822887,0.760937860922787
0.0074737537521417045,0.058092554969168,0.7595230746903607
0.0074737537521417045,0.06405774042077604,0.7579578172202414
0.0074737537521417045,0.07063545595461176,0.7562255597460756
0.0074737537521417045,0.0778885987101986,0.754307859603731
0.0074737537521417045,0.08588652436726103,0.7521841229004254
0.0074737537521417045,0.09470571033552629,0.7498313362769915
0.0074737537521417045,0.10443048704361778,0.7472237640624819
0.0074737537521417045,0.11515384431973616,0.7443326069771146
0.0074737537521417045,0.12697832057486735,0.7411256185734683
0.0074737537521417045,0.1400169832910249,0.7375666759326515
0.0074737537521417045,0.15439451019010794,0.7336153019223554
0.0074737537521417045,0.17024838142167958,0.7292261378246867
0.0074737537521417045,0.18773019416955106,0.724348367707733
0.0074737537521417045,0.20700711224764404,0.7189251000462387
0.0074737537521417045,0.22826346454639249,0.7128927184889866
0.0074737537521417045,0.2517025076142773,0.7061802232715104
0.0074737537521417045,0.27754836922857257,0.6987085988439707
0.0074737537521417045,0.30604819154002944,0.6903902634481014
0.0074737537521417045,0.33747449428458043,0.681128684621722
0.0074737537521417045,0.3721277806594627,0.6708182831851435
0.0074737537521417045,0.4103394107815527,0.6593447993673738
0.0074737537521417045,0.452474770204368,0.6465863597934826
0.0074737537521417045,0.4989367637915896,0.6324155623714379
0.0074737537521417045,0.5501696683560663,0.6167029824508722
0.0074737537521417045,0.6066633809038353,0.5993225844369996
0.0074737537521417045,0.6689581031055287,0.5801595712014209
0.0074737537521417045,0.7376495067888118,0.5591211722951897
0.0074737537521417045,0.8133944298450944,0.5361506900893871
0.0074737537521417045,0.8969171570156615,0.511244698120313
0.0074737537521417045,0.9890163456150802,0.484472524394404
0.0074737537521417045,1.0905726624167222,0.4559960092436827
0.0074737537521417045,1.202557204725499,0.42608609353096044
0.0074737537521417045,1.326040786161403,0.3951314036585449
0.0074737537521417045,1.4622041759459834,0.36363329847113285
0.0074737537521417045,1.6123493896013783,0.3321826837209719
0.0074737537521417045,1.7779121390253618,0.3014169711987037
0.0074737537521417045,1.9604755609919151,0.27196077017771136
0.0074737537521417045,2.1617853553514332,0.2443598623238698
0.0074737537521417045,2.383766477684335,0.21902220389193733
0.0074737537521417045,2.6285415460258905,0.19617960435750964
0.0074737537521417045,2.8984511376701696,0.17587846622757392
0.0074737537521417045,3.196076170134371,0.1579991492901464
0.0074737537521417045,3.524262580293734,0.1422943825701143
0.0074737537521417045,3.8861485376728284,0.12843026642940245
0.0074737537521417045,4.285194452110869,0.11600821642007694
0.0074737537521417045,4.725216062739121,0.10453693890029116
0.0074737537521417045,5.210420924672218,0.09329834728073907
0.0074737537521417045,5.745448642304964,0.08101221913406705
0.0074737537521417045,6.335415233931533,0.06537032360910688
0.0074737537521417045,6.985962051908501,0.044106397621450855
0.0074737537521417045,7.703309726144006,0.021223587819086964
0.0074737537521417045,8.494317646728895,0.006779888029949729
0.0074737537521417045,9.366549554492254,0.0015648555100693318
0.0074737537521417045,10.328345866668178,0.0002864666308859438
0.0074737537521417045,11.388903429263332,4.295725159948719e-05
0.0074737537521417045,12.55836345872954,5.258761523729236e-06
0.0074737537521417045,13.84790851385372,5.170093505813106e-07
0.0074737537521417045,15.269869425125075,2.3576182625200524e-17
0.0074737537521417045,16.837843204055186,2.1899750757773513e-17
0.0074737537521417045,18.566823059917873,2.043466783584846e-17
0.0074737537521417045,20.47334176714956,1.9152556665516744e-17
0.0074737537521417045,22.57562975431104,1.8030092206683358e-17
0.0074737537521417045,24.893789426282446,1.704782721352524e-17
0.0074737537521417045,27.44998738658677,1.6189349936073403e-17
0.0074737537521417045,30.2686663979024,1.5440655479332366e-17
0.0074737537521417045,33.37677910756329,1.4789663559729373e-17
0.0074737537521417045,36.80404577296719,1.4225840987561694e-17
0.0074737537521417045,40.58323845130163,1.373990207818635e-17
0.0074737537521417045,44.75049437105472,1.3323569459588114e-17
0.0074737537521417045,49.34566148181721,1.2969383667216153e-17
0.0074737537521417045,54.41267948657774,1.2670553620304101e-17
0.0074737537521417045,60.0,1.242084216418128e-17
0.00902247639039229,0.01,0.7974926160322946
0.00902247639039229,0.01102684164171709,0.7971990765524163
0.00902247639039229,0.012159123659150603,0.7968750867575436
0.00902247639039229,0.013407673109150935,0.7965174535737417
0.00902247639039229,0.014784428815851597,0.7961226418343206
0.00902247639039229,0.016302555531563446,0.795686736119494
0.00902247639039229,0.017976569820184907,0.7952053980358025
0.00902247639039229,0.019822478866844965,0.7946738183332533
0.00902247639039229,0.021857933541098305,0.7940866631691965
0.00902247639039229,0.024102397177286745,0.7934380137247485
0.00902247639039229,0.02657733168597099,0.7927212982597533
0.00902247639039229,0.0293064027760592,0.7919292155531873
0.00902247639039229,0.032315706249998286,0.7910536485147122
0.00902247639039229,0.035634017535897816,0.7900855665664148
0.00902247639039229,0.03929306684265152,0.7890149151783572
0.00902247639039229,0.04332784256913226,0.78783049069364
0.00902247639039229,0.04777692586870702,0.7865197982951585
0.00902247639039229,0.05268285956822887,0.7850688906439882
0.00902247639039229,0.058092554969168,0.7834621843569826
0.00902247639039229,0.06405774042077604,0.7816822510891573
0.00902247639039229,0.07063545595461176,0.7797095795492548
0.00902247639039229,0.0778885987101986,0.7775223043149516
0.00902247639039229,0.08588652436726103,0.7750958968477618
0.00902247639039229,0.09470571033552629,0.7724028136719345
0.00902247639039229,0.10443048704361778,0.7694120963340916
0.00902247639039229,0.11515384431973616,0.7660889175926838
0.00902247639039229,0.12697832057486735,0.7623940684396354
0.00902247639039229,0.1400169832910249,0.7582833812447944
0.00902247639039229,0.15439451019010794,0.7537070858556232
0.00902247639039229,0.17024838142167958,0.7486090983471161
0.00902247639039229,0.18773019416955106,0.742926246975235
0.00902247639039229,0.20700711224764404,0.7365874477000691
0.00902247639039229,0.22826346454639249,0.729512853748209
0.00902247639039229,0.2517025076142773,0.721613021892654
0.00902247639039229,0.27754836922857257,0.7127881648280463
0.00902247639039229,0.30604819154002944,0.7029275971943583
0.00902247639039229,0.33747449428458043,0.6919095359094386
0.00902247639039229,0.3721277806594627,0.6796014869695874
0.00902247639039229,0.4103394107815527,0.6658615431188858
0.00902247639039229,0.452474770204368,0.6505410287911241
0.00902247639039229,0.4989367637915896,0.6334890522167007
0.00902247639039229,0.5501696683560663,0.6145596376536885
0.00902247639039229,0.6066633809038353,0.5936221689526244
0.00902247639039229,0.6689581031055287,0.5705758022926213
0.00902247639039229,0.7376495067888118,0.5453681858047271
0.00902247639039229,0.8133944298450944,0.5180181128994699
0.00902247639039229,0.8969171570156615,0.48864050508482854
0.00902247639039229,0.9890163456150802,0.4574703529481123
0.00902247639039229,1.0905726624167222,0.4248801951410578
0.00902247639039229,1.202557204725499,0.3913840702861633
0.00902247639039229,1.326040786161403,0.3576207680990653
0.00902247639039229,1.4622041759459834,0.32431186621245606
0.00902247639039229,1.6123493896013783,0.29219598899539395
0.00902247639039229,1.7779121390253618,0.2619488078424604
0.00902247639039229,1.9604755609919151,0.23410539833487468
0.00902247639039229,2.1617853553514332,0.20900379605352193
0.00902247639039229,2.383766477684335,0.18676373805569038
0.00902247639039229,2.6285415460258905,0.16730403463305094
0.00902247639039229,2.8984511376701696,0.15039034985951152
0.00902247639039229,3.196076170134371,0.13569732505380355
0.00902247639039229,3.524262580293734,0.12286726516418743
0.00902247639039229,3.8861485376728284,0.11155048681999932
0.00902247639039229,4.285194452110869,0.10141483349155128
0.00902247639039229,4.725216062739121,0.09210395480435617
0.00902247639039229,5.210420924672218,0.08308227824811176
0.00902247639039229,5.745448642304964,0.07317723712229275
0.00902247639039229,6.335415233931533,0.059537689822093086
0.00902247639039229,6.985962051908501,0.03815782913346212
0.00902247639039229,7.703309726144006,0.014917637747494873
0.00902247639039229,8.494317646728895,0.00340458371250804
0.00902247639039229,9.366549554492254,0.0005462244963698131
0.00902247639039229,10.328345866668178,6.87390366080466e-05
0.00902247639039229,11.388903429263332,6.899899707833474e-06
0.00902247639039229,12.55836345872954,5.445262183585452e-07
0.00902247639039229,13.84790851385372,2.231738832659699e-17
0.00902247639039229,15.269869425125075,2.076856419344143e-17
0.00902247639039229,16.837843204055186,1.9420490233769375e-17
0.00902247639039229,18.566823059917873,1.824564751027775e-17
0.00902247639039229,20.47334176714956,1.7221522300865422e-17
0.00902247639039229,22.57562975431104,1.632941521714877e-17
0.00902247639039229,24.893789426282446,1.5553589229562395e-17
0.00902247639039229,27.44998738658677,1.4880636701718586e-17
0.00902247639039229,30.2686663979024,1.429899680726176e-17
0.00902247639039229,33.37677910756329,1.379858088911368e-17
0.00902247639039229,36.80404577296719,1.3370478615474558e-17
0.00902247639039229,40.58323845130163,1.3006727199162738e-17
0.00902247639039229,44.75049437105472,1.2700131771449604e-17
0.00902247639039229,49.34566148181721,1.2444128418458352e-17
0.00902247639039229,54.41267948657774,1.2232683108885952e-17
0.00902247639039229,60.0,1.2060220340092152e-17
0.010892127693109838,0.01,0.8251293923781546
0.010892127693109838,0.01102684164171709,0.8248075351137213
0.010892127693109838,0.012159123659150603,0.8244521575657788
0.010892127693109838,0.013407673109150935,0.8240597163098371
0.010892127693109838,0.014784428815851597,0.823626282241663
0.010892127693109838,0.016302555531563446,0.8231474962889227
0.010892127693109838,0.017976569820184907,0.8226185195742121
0.010892127693109838,0.019822478866844965,0.8220339772479035
0.010892127693109838,0.021857933541098305,0.8213878950850226
0.010892127693109838,0.024102397177286745,0.8206736277946957
0.010892127693109838,0.02657733168597099,0.8198837778197477
0.010892127693109838,0.0293064027760592,0.8190101032035325
0.010892127693109838,0.032315706249998286,0.8180434128660826
0.010892127693109838,0.035634017535897816,0.8169734473566318
0.010892127693109838,0.03929306684265152,0.815788742828491
0.010892127693109838,0.04332784256913226,0.8144764756087216
0.010892127693109838,0.04777692586870702,0.8130222843026875
0.010892127693109838,0.05268285956822887,0.8114100658765707
0.010892127693109838,0.058092554969168,0.8096217415952421
0.010892127693109838,0.06405774042077604,0.8076369880576544
0.010892127693109838,0.07063545595461176,0.8054329278725575
0.010892127693109838,0.0778885987101986,0.8029837737691355
0.010892127693109838,0.08588652436726103,0.8002604191724041
0.010892127693109838,0.09470571033552629,0.7972299675500946
0.010892127693109838,0.10443048704361778,0.7938551922556574
0.010892127693109838,0.11515384431973616,0.7900939183126552
0.010892127693109838,0.12697832057486735,0.785898317864947
0.010892127693109838,0.1400169832910249,0.7812141122505624
0.010892127693109838,0.15439451019010794,0.7759796764458368
0.010892127693109838,0.17024838142167958,0.7701250468666261
0.010892127693109838,0.18773019416955106,0.7635708425191542
0.010892127693109838,0.20700711224764404,0.7562271241519553
0.010892127693109838,0.22826346454639249,0.7479922390194154
0.010892127693109838,0.2517025076142773,0.7387517337207757
0.010892127693109838,0.27754836922857257,0.7283774689892463
0.010892127693109838,0.30604819154002944,0.716727143908926
0.010892127693109838,0.33747449428458043,0.7036445388265326
0.010892127693109838,0.3721277806594627,0.6889609208965001
0.010892127693109838,0.4103394107815527,0.6724982235931256
0.010892127693109838,0.452474770204368,0.654074799980231
0.010892127693109838,0.4989367637915896,0.6335147248624416
0.010892127693109838,0.5501696683560663,0.6106617106556022
0.010892127693109838,0.6066633809038353,0.5853985773238148
0.010892127693109838,0.6689581031055287,0.5576726838314164
0.010892127693109838,0.7376495067888118,0.5275265492187144
0.010892127693109838,0.8133944298450944,0.49513074857392086
0.010892127693109838,0.8969171570156615,0.4608142365730599
0.010892127693109838,0.9890163456150802,0.4250816806809534
0.010892127693109838,1.0905726624167222,0.38860977702279276
0.010892127693109838,1.202557204725499,0.3522116400013242
0.010892127693109838,1.326040786161403,0.3167669210411691
0.010892127693109838,1.4622041759459834,0.2831251112367008
0.010892127693109838,1.6123493896013783,0.2520012564356934
0.010892127693109838,1.7779121390253618,0.22389009060554493
0.010892127693109838,1.9604755609919151,0.1990215500106729
0.010892127693109838,2.1617853553514332,0.17736779241299275
0.010892127693109838,2.383766477684335,0.15869504724876063
0.010892127693109838,2.6285415460258905,0.14264086291610298
0.010892127693109838,2.8984511376701696,0.12879358676362132
0.010892127693109838,3.196076170134371,0.11675577844131209
0.010892127693109838,3.524262580293734,0.10618238899678777
0.010892127693109838,3.8861485376728284,0.09679278900812223
0.010892127693109838,4.285194452110869,0.08835857821038788
0.010892127693109838,4.725216062739121,0.0806595273645571
0.010892127693109838,5.210420924672218,0.07335182360374981
0.010892127693109838,5.745448642304964,0.06549610013384387
0.010892127693109838,6.335415233931533,0.05394271705560816
0.010892127693109838,6.985962051908501,0.032412371700108654
0.010892127693109838,7.703309726144006,0.009513209756413342
0.010892127693109838,8.494317646728895,0.0014346177782740479
0.010892127693109838,9.366549554492254,0.00015083748708800263
0.010892127693109838,10.328345866668178,1.2199449606181622e-05
0.010892127693109838,11.388903429263332,7.570337849942803e-07
0.010892127693109838,12.55836345872954,2.1180295841071056e-17
0.010892127693109838,13.84790851385372,1.9747101879543655e-17
0.010892127693109838,15.269869425125075,1.8505601799145053e-17
0.010892127693109838,16.837843204055186,1.7428858862506257e-17
0.010892127693109838,18.566823059917873,1.649495697130581e-17
0.010892127693109838,20.47334176714956,1.5685771254476745e-17
0.010892127693109838,22.57562975431104,1.4986093965529595e-17
0.010892127693109838,24.893789426282446,1.438298985496772e-17
0.010892127693109838,27.44998738658677,1.3865309114598978e-17
0.010892127693109838,30.2686663979024,1.3423313656264622e-17
0.010892127693109838,33.37677910756329,1.3048388539494074e-17
0.010892127693109838,36.80404577296719,1.2732820019981368e-17
0.010892127693109838,40.58323845130163,1.24696274136825e-17
0.010892127693109838,44.75049437105472,1.2252439101308254e-17
0.010892127693109838,49.34566148181721,1.2075404442614814e-17
0.010892127693109838,54.41267948657774,1.1933133923140389e-17
0.010892127693109838,60.0,1.1820660287872296e-17
0.013149210987057175,0.01,0.8544315212600194
0.013149210987057175,0.01102684164171709,0.8540904808979816
0.013149210987057175,0.012159123659150603,0.8537137311464318
0.013149210987057175,0.013407673109150935,0.8532974560142288
0.013149210987057175,0.014784428815851597,0.8528374153837311
0.013149210987057175,0.016302555531563446,0.8523288944700353
0.013149210987057175,0.017976569820184907,0.8517666465771868
0.013149210987057175,0.019822478866844965,0.8511448281360583
0.013149210987057175,0.021857933541098305,0.8504569248342224
0.013149210987057175,0.024102397177286745,0.8496956674411543
0.013149210987057175,0.02657733168597099,0.848852935686263
0.013149210987057175,0.0293064027760592,0.8479196482552724
0.013149210987057175,0.032315706249998286,0.8468856366237866
0.013149210987057175,0.035634017535897816,0.8457395000356499
0.013149210987057175,0.03929306684265152,0.8444684384468905
0.013149210987057175,0.04332784256913226,0.8430580596812753
0.013149210987057175,0.04777692586870702,0.8414921563678559
0.013149210987057175,0.05268285956822887,0.8397524474414244
0.013149210987057175,0.058092554969168,0.8378182780720984
0.013149210987057175,0.06405774042077604,0.835666270843324
0.013149210987057175,0.07063545595461176,0.8332699198197899
0.013149210987057175,0.0778885987101986,0.8305991178553589
0.013149210987057175,0.08588652436726103,0.8276196061303968
0.013149210987057175,0.09470571033552629,0.824292333566947
0.013149210987057175,0.10443048704361778,0.8205727126106762
0.013149210987057175,0.11515384431973616,0.8164097571666012
0.013149210987057175,0.12697832057486735,0.8117450886857048
0.013149210987057175,0.1400169832910249,0.8065117982486991
0.013149210987057175,0.15439451019010794,0.800633157118704
0.013149210987057175,0.17024838142167958,0.7940211773790745
0.013149210987057175,0.18773019416955106,0.7865750405510994
0.013149210987057175,0.20700711224764404,0.7781794393303485
0.013149210987057175,0.22826346454639249,0.7687029212404706
0.013149210987057175,0.2517025076142773,0.7579963905250754
0.013149210987057175,0.27754836922857257,0.7458920255611036
0.013149210987057175,0.30604819154002944,0.7322030146221064
0.013149210987057175,0.33747449428458043,0.716724713458765
0.013149210987057175,0.3721277806594627,0.6992380883728544
0.013149210987057175,0.4103394107815527,0.6795166156249101
0.013149210987057175,0.452474770204368,0.6573381127780178
0.013149210987057175,0.4989367637915896,0.6325031638694917
0.013149210987057175,0.5501696683560663,0.6048616493343981
0.013149210987057175,0.6066633809038353,0.5743480597250811
0.013149210987057175,0.6689581031055287,0.541024331122333
0.013149210987057175,0.7376495067888118,0.5051255606849719
0.013149210987057175,0.8133944298450944,0.4670993187519621
0.013149210987057175,0.8969171570156615,0.427624625363816
0.013149210987057175,0.9890163456150802,0.38759470409151625
0.013149210987057175,1.0905726624167222,0.3480518827747841
0.013149210987057175,1.202557204725499,0.31007555175477813
0.013149210987057175,1.326040786161403,0.27464238371928
0.013149210987057175,1.4622041759459834,0.24249377310652076
0.013149210987057175,1.6123493896013783,0.21404850087601765
0.013149210987057175,1.7779121390253618,0.1893845912832216
0.013149210987057175,1.9604755609919151,0.16828962797104824
0.013149210987057175,2.1617853553514332,0.15035582564383584
0.013149210987057175,2.383766477684335,0.13508709295160376
0.013149210987057175,2.6285415460258905,0.12198942832069959
0.013149210987057175,2.8984511376701696,0.1106295145660976
0.013149210987057175,3.196076170134371,0.10065997672357117
0.013149210987057175,3.524262580293734,0.09181889765444805
0.013149210987057175,3.8861485376728284,0.08391419686701551
0.013149210987057175,4.285194452110869,0.07680080573778628
0.013149210987057175,4.725216062739121,0.07034817195684184
0.013149210987057175,5.210420924672218,0.0643556665943502
0.013149210987057175,5.745448642304964,0.058162591428003674
0.013149210987057175,6.335415233931533,0.048645018599263366
0.013149210987057175,6.985962051908501,0.02686888140852143
0.013149210987057175,7.703309726144006,0.005342238554554634
0.013149210987057175,8.494317646728895,0.0004924827869710065
0.013149210987057175,9.366549554492254,3.162908013368584e-05
0.013149210987057175,10.328345866668178,1.5092802563086603e-06
0.013149210987057175,11.388903429263332,5.249050501881e-08
0.013149210987057175,12.55836345872954,2.5517280553989758e-17
0.013149210987057175,13.84790851385372,2.396603972389703e-17
0.013149210987057175,15.269869425125075,2.2628237819864254e-17
0.013149210987057175,16.837843204055186,2.147468541453306e-17
0.013149210987057175,18.566823059917873,2.0481358737923865e-17
0.013149210987057175,20.47334176714956,1.9628166704122943e-17
0.013149210987057175,22.57562975431104,1.8898051026680447e-17
0.013149210987057175,24.893789426282446,1.827631455120673e-17
0.013149210987057175,27.44998738658677,1.775011370291198e-17
0.013149210987057175,30.2686663979024,1.730807421486107e-17
0.013149210987057175,33.37677910756329,1.6940002879100245e-17
0.013149210987057175,36.80404577296719,1.6636675742334892e-17
0.013149210987057175,40.58323845130163,1.6389687162729833e-17
0.013149210987057175,44.75049437105472,1.6191346069752067e-17
0.013149210987057175,49.34566148181721,1.6034607012713215e-17
0.013149210987057175,54.41267948657774,1.591302527844438e-17
0.013149210987057175,60.0,1.5820728094101436e-17
0.015874010519681993,0.01,0.8844654143932883
0.015874010519681993,0.01102684164171709,0.8841206424759074
0.015874010519681993,0.012159123659150603,0.8837395114901277
0.015874010519681993,0.013407673109150935,0.8833180801121651
0.015874010519681993,0.014784428815851597,0.8828519570013058
0.015874010519681993,0.016302555531563446,0.8823362446672431
0.015874010519681993,0.017976569820184907,0.8817654753862373
0.015874010519681993,0.019822478866844965,0.8811335378638269
0.015874010519681993,0.021857933541098305,0.8804335930993911
0.015874010519681993,0.024102397177286745,0.8796579776162665
0.015874010519681993,0.02657733168597099,0.8787980918699009
0.015874010519681993,0.0293064027760592,0.8778442712232227
0.015874010519681993,0.032315706249998286,0.8767856363680763
0.015874010519681993,0.035634017535897816,0.8756099194563521
0.015874010519681993,0.03929306684265152,0.8743032614635441
0.015874010519681993,0.04332784256913226,0.8728499754166043
0.015874010519681993,0.04777692586870702,0.8712322690499696
0.015874010519681993,0.05268285956822887,0.869429919178776
0.015874010519681993,0.058092554969168,0.867419888566267
0.015874010519681993,0.06405774042077604,0.8651758742857737
0.015874010519681993,0.07063545595461176,0.8626677745182432
0.015874010519681993,0.0778885987101986,0.8598610583862951
0.015874010519681993,0.08588652436726103,0.8567160208470302
0.015874010519681993,0.09470571033552629,0.8531869019607804
0.015874010519681993,0.10443048704361778,0.8492208472561419
0.015874010519681993,0.11515384431973616,0.8447566838606297
0.015874010519681993,0.12697832057486735,0.8397234863301194
0.015874010519681993,0.1400169832910249,0.8340389079871939
0.015874010519681993,0.15439451019010794,0.8276072601955109
0.015874010519681993,0.17024838142167958,0.8203173367505118
0.015874010519681993,0.18773019416955106,0.8120400087442878
0.015874010519681993,0.20700711224764404,0.8026256648710477
0.015874010519681993,0.22826346454639249,0.7919016548867047
0.015874010519681993,0.2517025076142773,0.7796700261330533
0.015874010519681993,0.27754836922857257,0.7657060457804833
0.015874010519681993,0.30604819154002944,0.7497582986174443
0.015874010519681993,0.33747449428458043,0.7315515614201259
0.015874010519681993,0.3721277806594627,0.7107941783121792
0.015874010519681993,0.4103394107815527,0.687192239197619
0.015874010519681993,0.452474770204368,0.6604733225036595
0.015874010519681993,0.4989367637915896,0.6304225356785474
0.015874010519681993,0.5501696683560663,0.5969324401927623
0.015874010519681993,0.6066633809038353,0.5600653336211248
0.015874010519681993,0.6689581031055287,0.5201205688715744
0.015874010519681993,0.7376495067888118,0.4776914120440968
0.015874010519681993,0.8133944298450944,0.4336879400588373
0.015874010519681993,0.8969171570156615,0.389300200670457
0.015874010519681993,0.9890163456150802,0.34588603782983673
0.015874010519681993,1.0905726624167222,0.3047930422958669
0.015874010519681993,1.202557204725499,0.2671557732089303
0.015874010519681993,1.326040786161403,0.2337293344841037
0.015874010519681993,1.4622041759459834,0.20481227322121395
0.015874010519681993,1.6123493896013783,0.18027671648988747
0.015874010519681993,1.7779121390253618,0.15968195607112834
